16.88267813267813, -671.7171717171718
19.415438165438168, -636.3636363636365
25.598894348894348, -671.7171717171718
27.523546273546273, -636.3636363636365
30.766789516789515, -636.3636363636365
45.84493584493585, 164.98316498316444
32.38909363909364, -659.93265993266
33.80733005733006, -636.3636363636365
35.32794157794157, -648.1481481481483
37.96307671307672, -648.1481481481483
39.27996177996178, -624.5791245791247
43.03064428064428, -648.1481481481483
44.0441577941578, -648.1481481481483
45.26071526071526, -659.93265993266
47.38841113841114, -636.3636363636365
48.503276003276, -636.3636363636365
49.71983346983346, -648.1481481481483
50.73334698334699, -648.1481481481483
51.847870597870596, -636.3636363636365
52.659022659022654, -648.1481481481483
55.80057330057329, -636.3636363636365
56.712735462735466, -636.3636363636365
57.72590772590772, -624.5791245791247
58.638752388752394, -648.1481481481483
59.55057330057329, -636.3636363636365
60.46307671307672, -648.1481481481483
61.37489762489763, -636.3636363636365
63.30057330057329, -636.3636363636365
